Time,sCPU,cCost,sFreq,bCPU,bUtil,bFreq,Mem,mCost,mFreq,GPU,gCost,gFreq
1700326292.081452645,sCPU,38,1400000,bCPU,0,2000000,Mem,71,825000000,GPU,48,600000000
1700326292.229921466,sCPU,40,1400000,bCPU,0,2000000,Mem,58,825000000,GPU,36,600000000
1700326292.378412080,sCPU,39,1400000,bCPU,0,2000000,Mem,46,825000000,GPU,24,600000000
1700326292.524946218,sCPU,53,1400000,bCPU,0,2000000,Mem,25,825000000,GPU,9,600000000
1700326292.670754333,sCPU,56,1400000,bCPU,0,2000000,Mem,24,825000000,GPU,7,600000000
1700326292.816174437,sCPU,60,1400000,bCPU,0,2000000,Mem,22,825000000,GPU,4,600000000
1700326292.959869780,sCPU,100,1400000,bCPU,0,2000000,Mem,22,825000000,GPU,0,600000000
1700326293.102739680,sCPU,100,1400000,bCPU,0,2000000,Mem,19,825000000,GPU,0,600000000
1700326293.244760888,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,0,600000000
1700326293.387830962,sCPU,4,1400000,bCPU,0,2000000,Mem,21,825000000,GPU,0,600000000
1700326293.531238712,sCPU,66,1400000,bCPU,0,2000000,Mem,21,825000000,GPU,0,600000000
1700326293.673847522,sCPU,100,1400000,bCPU,0,2000000,Mem,21,825000000,GPU,0,600000000
1700326293.816128946,sCPU,100,1400000,bCPU,0,2000000,Mem,21,825000000,GPU,0,600000000
1700326293.957955315,sCPU,100,1400000,bCPU,0,2000000,Mem,22,825000000,GPU,0,600000000
1700326294.099631138,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,0,600000000
1700326294.241042202,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,0,600000000
1700326294.383259458,sCPU,100,1400000,bCPU,0,2000000,Mem,21,825000000,GPU,0,600000000
1700326294.524770984,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,0,600000000
1700326294.666657105,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,0,600000000
1700326294.808553309,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,0,600000000
1700326294.950688229,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,0,600000000
1700326295.092210255,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,0,600000000
1700326295.234256714,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,0,600000000
1700326295.376453136,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,0,600000000
1700326295.517899327,sCPU,100,1400000,bCPU,0,2000000,Mem,21,825000000,GPU,0,600000000
1700326295.659631276,sCPU,100,1400000,bCPU,0,2000000,Mem,21,825000000,GPU,0,600000000
1700326295.801878491,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,0,600000000
1700326295.945008858,sCPU,100,1400000,bCPU,0,2000000,Mem,24,825000000,GPU,0,600000000
1700326296.090930644,sCPU,55,1400000,bCPU,0,2000000,Mem,24,825000000,GPU,4,600000000
1700326296.237195606,sCPU,48,1400000,bCPU,0,2000000,Mem,26,825000000,GPU,10,600000000
1700326296.385861059,sCPU,40,1400000,bCPU,0,2000000,Mem,37,825000000,GPU,18,600000000
1700326296.533137552,sCPU,28,1400000,bCPU,0,2000000,Mem,65,825000000,GPU,43,600000000
1700326296.685013603,sCPU,45,1400000,bCPU,0,2000000,Mem,79,825000000,GPU,56,600000000
1700326296.857015809,sCPU,20,1400000,bCPU,0,2000000,Mem,92,825000000,GPU,67,600000000
1700326297.003980668,sCPU,17,1400000,bCPU,0,2000000,Mem,97,825000000,GPU,75,600000000
1700326297.171751453,sCPU,14,1400000,bCPU,0,2000000,Mem,97,825000000,GPU,75,600000000
1700326297.339204354,sCPU,18,1400000,bCPU,0,2000000,Mem,97,825000000,GPU,76,600000000
1700326297.507585075,sCPU,17,1400000,bCPU,0,2000000,Mem,97,825000000,GPU,75,600000000
1700326297.677170124,sCPU,28,1400000,bCPU,0,2000000,Mem,95,825000000,GPU,75,600000000
1700326297.844678526,sCPU,27,1400000,bCPU,0,2000000,Mem,94,825000000,GPU,73,600000000
1700326298.011772124,sCPU,27,1400000,bCPU,0,2000000,Mem,89,825000000,GPU,69,600000000
1700326298.178251953,sCPU,19,1400000,bCPU,0,2000000,Mem,84,825000000,GPU,64,600000000
1700326298.343916383,sCPU,33,1400000,bCPU,0,2000000,Mem,72,825000000,GPU,54,600000000
1700326298.508717619,sCPU,30,1400000,bCPU,0,2000000,Mem,64,825000000,GPU,47,600000000
1700326298.673094468,sCPU,33,1400000,bCPU,0,2000000,Mem,38,825000000,GPU,25,600000000
1700326298.837671781,sCPU,52,1400000,bCPU,0,2000000,Mem,25,825000000,GPU,14,600000000
1700326299.005317271,sCPU,53,1400000,bCPU,0,2000000,Mem,18,825000000,GPU,9,600000000
1700326299.173683949,sCPU,100,1400000,bCPU,0,2000000,Mem,24,825000000,GPU,1,600000000
1700326299.339088829,sCPU,53,1400000,bCPU,0,2000000,Mem,27,825000000,GPU,0,600000000
1700326299.505899168,sCPU,44,1400000,bCPU,0,2000000,Mem,27,825000000,GPU,11,600000000
1700326299.652906820,sCPU,40,1400000,bCPU,0,2000000,Mem,43,825000000,GPU,24,600000000
1700326299.821883392,sCPU,32,1400000,bCPU,0,2000000,Mem,62,825000000,GPU,41,600000000
1700326299.990461494,sCPU,26,1400000,bCPU,0,2000000,Mem,80,825000000,GPU,60,600000000
1700326300.161705344,sCPU,24,1400000,bCPU,0,2000000,Mem,88,825000000,GPU,66,600000000
1700326300.309800904,sCPU,20,1400000,bCPU,0,2000000,Mem,96,825000000,GPU,73,600000000
1700326300.460137616,sCPU,18,1400000,bCPU,0,2000000,Mem,97,825000000,GPU,74,600000000
1700326300.610188444,sCPU,14,1400000,bCPU,0,2000000,Mem,97,825000000,GPU,75,600000000
1700326300.778817463,sCPU,14,1400000,bCPU,0,2000000,Mem,96,825000000,GPU,73,600000000
1700326300.924691872,sCPU,23,1400000,bCPU,0,2000000,Mem,96,825000000,GPU,73,600000000
1700326301.073004231,sCPU,22,1400000,bCPU,0,2000000,Mem,93,825000000,GPU,71,600000000
1700326301.240967772,sCPU,26,1400000,bCPU,0,2000000,Mem,89,825000000,GPU,69,600000000
1700326301.409558457,sCPU,29,1400000,bCPU,0,2000000,Mem,81,825000000,GPU,61,600000000
1700326301.578017389,sCPU,28,1400000,bCPU,0,2000000,Mem,76,825000000,GPU,56,600000000
1700326301.745522707,sCPU,36,1400000,bCPU,0,2000000,Mem,67,825000000,GPU,49,600000000
1700326301.910589994,sCPU,43,1400000,bCPU,0,2000000,Mem,57,825000000,GPU,41,600000000
1700326302.076422386,sCPU,54,1400000,bCPU,0,2000000,Mem,26,825000000,GPU,15,600000000
1700326302.243723657,sCPU,53,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,9,600000000
1700326302.407877166,sCPU,55,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,4,600000000
1700326302.574332661,sCPU,100,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700326302.716256699,sCPU,100,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700326302.857846977,sCPU,100,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700326302.998814737,sCPU,12,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700326303.140143173,sCPU,100,1400000,bCPU,0,2000000,Mem,17,825000000,GPU,0,600000000
1700326303.281637615,sCPU,100,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700326303.422055441,sCPU,100,1400000,bCPU,0,2000000,Mem,15,825000000,GPU,0,600000000
1700326303.565510651,sCPU,100,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700326303.706440784,sCPU,100,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700326303.846398013,sCPU,100,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700326303.987492442,sCPU,100,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700326304.128141983,sCPU,100,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700326304.270440783,sCPU,100,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700326304.412753083,sCPU,100,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700326304.553534670,sCPU,100,1400000,bCPU,0,2000000,Mem,12,825000000,GPU,0,600000000
1700326304.695568795,sCPU,100,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700326304.839240470,sCPU,100,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700326304.980597533,sCPU,100,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700326305.121511332,sCPU,100,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700326305.263105110,sCPU,100,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,0,600000000
1700326305.403718859,sCPU,100,1400000,bCPU,0,2000000,Mem,13,825000000,GPU,0,600000000
1700326305.547770879,sCPU,100,1400000,bCPU,0,2000000,Mem,17,825000000,GPU,0,600000000
1700326305.689491744,sCPU,58,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,0,600000000
1700326305.834360456,sCPU,50,1400000,bCPU,0,2000000,Mem,18,825000000,GPU,9,600000000
1700326305.979575178,sCPU,44,1400000,bCPU,0,2000000,Mem,29,825000000,GPU,17,600000000
1700326306.124908945,sCPU,33,1400000,bCPU,0,2000000,Mem,44,825000000,GPU,40,600000000
1700326306.271656172,sCPU,16,1400000,bCPU,0,2000000,Mem,71,825000000,GPU,53,600000000
1700326306.418515361,sCPU,21,1400000,bCPU,0,2000000,Mem,84,825000000,GPU,64,600000000
1700326306.567457572,sCPU,18,1400000,bCPU,0,2000000,Mem,97,825000000,GPU,75,600000000
1700326306.717586319,sCPU,12,1400000,bCPU,0,2000000,Mem,98,825000000,GPU,75,600000000
1700326306.866954751,sCPU,22,1400000,bCPU,0,2000000,Mem,99,825000000,GPU,77,600000000
1700326307.014250120,sCPU,21,1400000,bCPU,0,2000000,Mem,99,825000000,GPU,76,600000000
1700326307.163000950,sCPU,15,1400000,bCPU,0,2000000,Mem,98,825000000,GPU,76,600000000
1700326307.311894284,sCPU,16,1400000,bCPU,0,2000000,Mem,99,825000000,GPU,76,600000000
1700326307.461856151,sCPU,17,1400000,bCPU,0,2000000,Mem,95,825000000,GPU,73,600000000
1700326307.610239219,sCPU,25,1400000,bCPU,0,2000000,Mem,94,825000000,GPU,72,600000000
1700326307.757704177,sCPU,18,1400000,bCPU,0,2000000,Mem,85,825000000,GPU,65,600000000
1700326307.903175032,sCPU,23,1400000,bCPU,0,2000000,Mem,81,825000000,GPU,61,600000000
1700326308.049953968,sCPU,32,1400000,bCPU,0,2000000,Mem,64,825000000,GPU,47,600000000
1700326308.199867708,sCPU,28,1400000,bCPU,0,2000000,Mem,54,825000000,GPU,37,600000000
1700326308.343216957,sCPU,52,1400000,bCPU,0,2000000,Mem,40,825000000,GPU,25,600000000
1700326308.487148140,sCPU,50,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,10,600000000
1700326308.629312144,sCPU,54,1400000,bCPU,0,2000000,Mem,18,825000000,GPU,7,600000000
1700326308.773420624,sCPU,100,1400000,bCPU,0,2000000,Mem,16,825000000,GPU,4,600000000
1700326308.916343151,sCPU,53,1400000,bCPU,0,2000000,Mem,18,825000000,GPU,2,600000000
1700326309.064251205,sCPU,45,1400000,bCPU,0,2000000,Mem,19,825000000,GPU,8,600000000
1700326309.209789145,sCPU,41,1400000,bCPU,0,2000000,Mem,28,825000000,GPU,28,600000000
1700326309.357119348,sCPU,32,1400000,bCPU,0,2000000,Mem,58,825000000,GPU,43,600000000
1700326309.505007693,sCPU,27,1400000,bCPU,0,2000000,Mem,72,825000000,GPU,51,600000000
1700326309.652789952,sCPU,17,1400000,bCPU,0,2000000,Mem,91,825000000,GPU,70,600000000
1700326309.800669589,sCPU,15,1400000,bCPU,0,2000000,Mem,96,825000000,GPU,73,600000000
1700326309.973662866,sCPU,23,1400000,bCPU,0,2000000,Mem,99,825000000,GPU,77,600000000
1700326310.124242835,sCPU,12,1400000,bCPU,0,2000000,Mem,99,825000000,GPU,76,600000000
1700326310.277613723,sCPU,13,1400000,bCPU,0,2000000,Mem,101,825000000,GPU,76,600000000
1700326310.428828878,sCPU,17,1400000,bCPU,0,2000000,Mem,101,825000000,GPU,76,600000000
1700326310.580308374,sCPU,26,1400000,bCPU,0,2000000,Mem,99,825000000,GPU,75,600000000
1700326310.732546311,sCPU,14,1400000,bCPU,0,2000000,Mem,100,825000000,GPU,74,600000000
1700326310.882948982,sCPU,17,1400000,bCPU,0,2000000,Mem,98,825000000,GPU,69,600000000
1700326311.054004076,sCPU,29,1400000,bCPU,0,2000000,Mem,93,825000000,GPU,68,600000000
1700326311.225129797,sCPU,30,1400000,bCPU,0,2000000,Mem,85,825000000,GPU,59,600000000
1700326311.374797988,sCPU,28,1400000,bCPU,0,2000000,Mem,78,825000000,GPU,52,600000000
1700326311.521862850,sCPU,32,1400000,bCPU,0,2000000,Mem,56,825000000,GPU,35,600000000
1700326311.666720894,sCPU,45,1400000,bCPU,0,2000000,Mem,39,825000000,GPU,24,600000000
1700326311.810179188,sCPU,49,1400000,bCPU,0,2000000,Mem,25,825000000,GPU,11,600000000
1700326311.953898822,sCPU,52,1400000,bCPU,0,2000000,Mem,24,825000000,GPU,6,600000000
1700326312.097456785,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,2,600000000
1700326312.240739323,sCPU,100,1400000,bCPU,0,2000000,Mem,18,825000000,GPU,0,600000000
1700326312.384442957,sCPU,100,1400000,bCPU,0,2000000,Mem,18,825000000,GPU,0,600000000
1700326312.527617909,sCPU,100,1400000,bCPU,0,2000000,Mem,18,825000000,GPU,0,600000000
1700326312.669775871,sCPU,8,1400000,bCPU,0,2000000,Mem,18,825000000,GPU,0,600000000
1700326312.815258268,sCPU,100,1400000,bCPU,0,2000000,Mem,22,825000000,GPU,0,600000000
1700326312.957629694,sCPU,100,1400000,bCPU,0,2000000,Mem,21,825000000,GPU,0,600000000
1700326313.100762269,sCPU,100,1400000,bCPU,0,2000000,Mem,19,825000000,GPU,0,600000000
1700326313.243293118,sCPU,100,1400000,bCPU,0,2000000,Mem,19,825000000,GPU,0,600000000
1700326313.385916177,sCPU,100,1400000,bCPU,0,2000000,Mem,19,825000000,GPU,0,600000000
1700326313.527399327,sCPU,100,1400000,bCPU,0,2000000,Mem,19,825000000,GPU,0,600000000
1700326313.670403815,sCPU,100,1400000,bCPU,0,2000000,Mem,19,825000000,GPU,0,600000000
1700326313.812602236,sCPU,100,1400000,bCPU,0,2000000,Mem,20,825000000,GPU,0,600000000
